SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
159697,1,Cash loans,F,N,Y,0,99000.0,316296.0,15511.5,207000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.002134,-20257,365243,-2902.0,-1147,,1,0,0,1,0,0,,1.0,3,3,WEDNESDAY,13,0,0,0,0,0,0,XNA,,0.6576654610427946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-425.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
244007,0,Cash loans,F,Y,Y,1,94500.0,225000.0,13045.5,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-14420,-1413,-8550.0,-2649,64.0,1,1,1,1,0,0,Core staff,3.0,2,2,MONDAY,12,0,0,0,0,0,0,Kindergarten,0.6751127045046769,0.5953070027921077,0.2580842039460289,0.0062,0.0,0.9657,0.5308,0.0,0.0,0.2069,0.0,0.0417,0.0217,0.005,0.0051,0.0,0.0,0.0063,0.0,0.9657,0.5492,0.0,0.0,0.2069,0.0,0.0417,0.0222,0.0055,0.0053,0.0,0.0,0.0062,0.0,0.9657,0.5371,0.0,0.0,0.2069,0.0,0.0417,0.0221,0.0051,0.0052,0.0,0.0,reg oper account,block of flats,0.004,Wooden,No,0.0,0.0,0.0,0.0,-3140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
265203,1,Cash loans,F,N,Y,0,81000.0,270000.0,13131.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801,-15552,-237,-6776.0,-4511,,1,1,1,1,0,0,Core staff,2.0,2,2,MONDAY,9,0,0,0,1,0,1,Kindergarten,,0.2166710955291616,0.0386975129332644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-705.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
105259,1,Cash loans,F,N,N,0,121500.0,521280.0,27292.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,0.020713,-14640,-4397,-5102.0,-4829,,1,1,1,1,1,0,Medicine staff,1.0,3,3,SATURDAY,9,0,0,0,0,0,0,Medicine,,0.3613797660427347,0.3457848024695955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
361576,1,Cash loans,F,N,N,1,135000.0,254700.0,28867.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,-17535,-1076,-3443.0,-1096,,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,16,0,0,0,0,0,0,Construction,0.4075498756786192,0.5683073849657445,0.8435435389318647,0.0619,,0.9871,,,,0.1379,0.1667,,0.0618,,0.0694,,,0.063,,0.9871,,,,0.1379,0.1667,,0.0633,,0.0723,,,0.0625,,0.9871,,,,0.1379,0.1667,,0.0629,,0.0707,,,,block of flats,0.0597,"Stone, brick",No,4.0,1.0,4.0,1.0,-1653.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
340822,0,Revolving loans,M,Y,Y,1,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-13925,-1185,-3113.0,-1784,8.0,1,1,0,1,0,1,Sales staff,3.0,2,2,TUESDAY,3,0,0,0,0,0,0,Transport: type 4,0.6223971442416776,0.5250084457496947,0.7623356180684377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
179037,1,Cash loans,F,N,Y,0,270000.0,338314.5,36562.5,306000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.030755,-10672,-851,-832.0,-3333,,1,1,0,1,0,0,,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.6043925041536891,0.0774985464900651,0.1814,0.0258,0.9896,,,0.12,0.1034,0.3333,,0.0,,0.092,,0.0,0.1849,0.0268,0.9896,,,0.1208,0.1034,0.3333,,0.0,,0.0958,,0.0,0.1832,0.0258,0.9896,,,0.12,0.1034,0.3333,,0.0,,0.0936,,0.0,reg oper spec account,block of flats,0.0751,Panel,No,6.0,0.0,6.0,0.0,-1561.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
197663,1,Cash loans,F,N,N,1,99000.0,178290.0,20115.0,157500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00823,-11300,-3710,-11300.0,-3029,,1,1,1,1,0,0,,3.0,2,2,TUESDAY,12,0,0,0,1,1,0,Business Entity Type 3,0.0887762223643154,0.3699822047848398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-921.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
269142,0,Cash loans,F,N,Y,0,112500.0,972000.0,26860.5,972000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0072739999999999,-17031,-4035,-7865.0,-554,,1,1,0,1,0,0,Managers,1.0,2,2,TUESDAY,16,0,0,0,0,0,0,School,,0.3471740059805959,,0.1485,0.1113,0.9811,0.7416,0.0204,0.16,0.1379,0.3333,0.375,0.0436,0.121,0.1495,0.0,0.0,0.1513,0.1155,0.9811,0.7517,0.0206,0.1611,0.1379,0.3333,0.375,0.0446,0.1322,0.1558,0.0,0.0,0.1499,0.1113,0.9811,0.7451,0.0205,0.16,0.1379,0.3333,0.375,0.0443,0.1231,0.1522,0.0,0.0,reg oper spec account,block of flats,0.1328,"Stone, brick",No,0.0,0.0,0.0,0.0,-238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
376103,0,Cash loans,F,N,Y,0,112500.0,959598.0,28188.0,801000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0096569999999999,-20423,365243,-250.0,-3930,,1,0,0,1,0,0,,1.0,2,2,MONDAY,12,0,0,0,0,0,0,XNA,,0.5895094615130072,0.6195277080511546,0.2165,0.0113,0.9995,0.9932,0.0568,0.2,0.1724,0.375,0.4167,0.1182,0.1765,0.2002,0.0,0.1407,0.2206,0.0117,0.9995,0.9935,0.0573,0.2014,0.1724,0.375,0.4167,0.1209,0.1928,0.2086,0.0,0.1489,0.2186,0.0113,0.9995,0.9933,0.0571,0.2,0.1724,0.375,0.4167,0.1202,0.1796,0.2038,0.0,0.1436,reg oper account,block of flats,0.1881,Panel,No,2.0,0.0,2.0,0.0,-1844.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
378505,0,Cash loans,F,Y,N,0,225000.0,588465.0,26050.5,468000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007305,-20917,365243,-18.0,-3244,9.0,1,0,0,1,0,0,,2.0,3,3,SUNDAY,9,0,0,0,0,0,0,XNA,0.5938400044321537,0.5513673712386149,0.2301588968634147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2021.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
352811,0,Cash loans,F,Y,Y,1,157500.0,521280.0,28408.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-12701,-989,-147.0,-855,6.0,1,1,0,1,0,0,,3.0,2,2,SATURDAY,11,0,1,1,0,1,1,Self-employed,0.3048460967642343,0.5431049600553811,0.2678689358444539,0.0242,0.0221,0.9831,0.7688,0.0057,0.0,0.0345,0.1042,0.0417,0.031,0.0168,0.0247,0.0135,0.02,0.0168,0.0,0.9831,0.7779,0.004,0.0,0.0345,0.0417,0.0417,0.0056,0.011,0.0161,0.0117,0.0157,0.0245,0.0221,0.9831,0.7719,0.0057,0.0,0.0345,0.1042,0.0417,0.0316,0.0171,0.0252,0.0136,0.0204,reg oper account,block of flats,0.0175,"Stone, brick",No,1.0,0.0,1.0,0.0,-2034.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
278295,0,Cash loans,F,Y,Y,1,135000.0,152820.0,8424.0,135000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0060079999999999,-8062,-388,-1609.0,-693,9.0,1,1,1,1,0,0,,3.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.1983385272048232,0.4791413890725254,0.511891801533151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
208349,0,Cash loans,F,Y,Y,0,108000.0,225000.0,11781.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-22206,365243,-6272.0,-4564,4.0,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.6560932046847847,0.5620604831738043,0.1979,,0.9801,,,0.24,0.2069,0.3333,,,,0.198,,0.0721,0.2017,,0.9801,,,0.2417,0.2069,0.3333,,,,0.2063,,0.0764,0.1999,,0.9801,,,0.24,0.2069,0.3333,,,,0.2016,,0.0736,,block of flats,0.1714,"Stone, brick",No,0.0,0.0,0.0,0.0,-9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
415241,1,Cash loans,M,Y,N,0,99000.0,269550.0,18234.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-14049,-4225,-3093.0,-4652,18.0,1,1,1,1,1,0,Laborers,2.0,2,2,SUNDAY,10,0,0,0,1,1,1,Other,,0.1458473809936089,0.1519345490496476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-299.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
409718,1,Cash loans,F,N,Y,0,135000.0,751500.0,22995.0,751500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.028663,-23654,-162,-7505.0,-28,,1,1,0,1,0,0,Cleaning staff,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.7179689859068571,0.5082869913916046,0.1113,0.0661,0.9896,,,0.12,0.1034,0.3333,,,,,,0.0,0.1134,0.0686,0.9896,,,0.1208,0.1034,0.3333,,,,,,0.0,0.1124,0.0661,0.9896,,,0.12,0.1034,0.3333,,,,,,0.0,,,0.1393,Mixed,No,3.0,0.0,3.0,0.0,-3555.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
189375,1,Cash loans,M,N,Y,0,225000.0,1339884.0,43353.0,1170000.0,Unaccompanied,Working,Incomplete higher,Married,Rented apartment,0.014464,-15048,-606,-5265.0,-4114,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Other,,0.4423108435424179,0.2314393514998941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
124924,0,Cash loans,F,N,Y,1,67500.0,398016.0,26725.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-14712,-2808,-1454.0,-4024,,1,1,1,1,1,0,Laborers,3.0,2,2,MONDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.3585031182089152,0.7295666907060153,0.0722,,0.9836,0.7756,,0.0,0.1379,0.1667,,,,0.043,,,0.0735,,0.9836,0.7844,,0.0,0.1379,0.1667,,,,0.0448,,,0.0729,,0.9836,0.7786,,0.0,0.1379,0.1667,,,,0.0438,,,reg oper account,block of flats,0.0503,Block,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
177176,1,Cash loans,M,Y,Y,0,112500.0,149256.0,17712.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-11133,-1991,-3730.0,-3734,11.0,1,1,1,1,1,0,Laborers,2.0,2,2,SUNDAY,19,0,0,0,1,1,1,Business Entity Type 3,0.3654746497998878,0.3215445021424949,0.6109913280868294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1203.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
127758,1,Cash loans,M,Y,Y,0,202500.0,62554.5,6696.0,54000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-14922,-395,-7236.0,-4598,4.0,1,1,0,1,1,0,Security staff,2.0,1,1,TUESDAY,10,0,1,1,0,0,0,Security,0.4457678235787899,0.7868072274581549,0.4578995512067301,0.1299,0.1198,0.9826,,,0.16,0.1379,0.3333,,,,,,,0.1324,0.1243,0.9826,,,0.1611,0.1379,0.3333,,,,,,,0.1312,0.1198,0.9826,,,0.16,0.1379,0.3333,,,,,,,,block of flats,0.1139,"Stone, brick",No,5.0,0.0,5.0,0.0,-2965.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0
233676,1,Cash loans,F,N,N,2,67500.0,544491.0,15916.5,454500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.031329,-13836,-1112,-1779.0,-4099,,1,1,1,1,0,0,Core staff,4.0,2,2,THURSDAY,16,0,0,0,0,0,0,Kindergarten,0.4734958917238886,0.1582583496565186,0.4206109640437848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1550.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,4.0
324742,1,Cash loans,M,Y,Y,0,99000.0,351792.0,19215.0,252000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-22234,365243,-10605.0,-5140,16.0,1,0,0,1,0,1,,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,0.5150011770639408,0.61483675080086,0.7106743858828587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,5.0,2.0,-869.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
173575,1,Revolving loans,F,N,Y,0,116100.0,247500.0,12375.0,247500.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.004849,-21367,365243,-8128.0,-3592,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,16,0,0,0,1,0,0,XNA,,0.3688360630398364,0.1402431837080297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-458.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
431703,0,Cash loans,F,N,Y,0,112500.0,284400.0,10345.5,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.022625,-16864,-2646,-5075.0,-421,,1,1,0,1,0,0,Core staff,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Police,0.5964426909053449,0.6048577537397158,0.4507472818545589,0.066,0.008,0.9727,0.626,0.0055,0.0,0.1379,0.125,0.1667,0.0162,0.053,0.0505,0.0039,0.0022,0.0672,0.0083,0.9727,0.6406,0.0055,0.0,0.1379,0.125,0.1667,0.0166,0.0579,0.0526,0.0039,0.0023,0.0666,0.008,0.9727,0.631,0.0055,0.0,0.1379,0.125,0.1667,0.0165,0.0539,0.0514,0.0039,0.0022,reg oper account,block of flats,0.0402,"Stone, brick",No,1.0,0.0,1.0,0.0,-2133.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
372296,0,Cash loans,F,Y,Y,0,103500.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.035792,-17549,-7759,-9504.0,-1108,17.0,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,11,0,0,0,0,1,1,Medicine,0.8917257375610207,0.6690816314949979,0.3825018041447388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
302900,0,Cash loans,F,N,Y,0,180000.0,225000.0,22252.5,225000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0038179999999999,-12258,-355,-3797.0,-4776,,1,1,1,1,1,0,Laborers,2.0,2,2,FRIDAY,3,0,0,0,0,0,0,Self-employed,0.5590980724398293,0.5952174391479517,,0.0552,0.0534,0.9791,0.7144,0.0311,0.0,0.1034,0.1667,0.0417,0.0392,0.045,0.0301,0.0,0.0,0.0504,0.0476,0.9791,0.7256,0.0,0.0,0.1034,0.1667,0.0417,0.0401,0.0441,0.0307,0.0,0.0,0.0557,0.0534,0.9791,0.7182,0.0313,0.0,0.1034,0.1667,0.0417,0.0399,0.0457,0.0306,0.0,0.0,reg oper spec account,block of flats,0.0297,Others,No,0.0,0.0,0.0,0.0,-492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
147301,1,Revolving loans,F,N,N,0,225000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Incomplete higher,Separated,Rented apartment,0.035792,-17106,-702,-3.0,-597,,1,1,0,1,0,0,,1.0,2,2,MONDAY,11,0,1,1,0,0,0,Business Entity Type 3,,0.6284755261840672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
260939,1,Revolving loans,F,N,Y,2,112500.0,315000.0,15750.0,315000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.006233,-12752,-1151,-5030.0,-1038,,1,1,1,1,1,0,,4.0,2,2,SUNDAY,16,0,0,0,0,0,0,School,0.5052091033461968,0.6800928602625738,0.3123653692278984,0.0742,0.0,0.9846,,,0.08,0.069,0.3333,,0.0451,,0.0757,,0.0,0.0756,0.0,0.9846,,,0.0806,0.069,0.3333,,0.0461,,0.0789,,0.0,0.0749,0.0,0.9846,,,0.08,0.069,0.3333,,0.0459,,0.0771,,0.0,,block of flats,0.0596,Panel,No,2.0,0.0,2.0,0.0,-541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
451232,1,Cash loans,F,Y,N,0,121500.0,450000.0,21888.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.01885,-16899,-208,-986.0,-445,13.0,1,1,1,1,0,0,Low-skill Laborers,2.0,2,2,MONDAY,20,0,0,0,1,1,0,Construction,,0.0516754077485722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-154.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
289484,1,Cash loans,M,N,Y,0,225000.0,450000.0,24412.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-10858,-832,-697.0,-3267,,1,1,1,1,0,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,0,1,1,Housing,0.2381027614503577,0.7068817040006329,0.3031463744186309,0.0495,0.0835,0.9851,,,0.0,0.0345,0.1667,,0.2472,,0.033,,0.0778,0.0504,0.0866,0.9851,,,0.0,0.0345,0.1667,,0.2528,,0.0344,,0.0823,0.05,0.0835,0.9851,,,0.0,0.0345,0.1667,,0.2515,,0.0336,,0.0794,,block of flats,0.0259,"Stone, brick",No,1.0,0.0,1.0,0.0,-398.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
365167,1,Cash loans,F,N,Y,0,103500.0,675000.0,26284.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-9296,-1399,-1531.0,-1712,,1,1,1,1,1,0,Laborers,2.0,2,2,MONDAY,12,0,0,0,0,1,1,Business Entity Type 3,,0.6476722417942783,0.0975816126874459,0.0165,,0.9786,,,0.0,0.069,0.0417,,,,0.0148,,0.0,0.0168,,0.9786,,,0.0,0.069,0.0417,,,,0.0154,,0.0,0.0167,,0.9786,,,0.0,0.069,0.0417,,,,0.0151,,0.0,,block of flats,0.0117,"Stone, brick",No,0.0,0.0,0.0,0.0,-612.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
415413,0,Cash loans,F,Y,Y,2,121500.0,622413.0,30073.5,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-13500,-1208,-5553.0,-4619,14.0,1,1,0,1,0,0,Sales staff,4.0,2,2,THURSDAY,9,0,0,0,0,0,0,Self-employed,,0.5240758591557275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
193095,0,Cash loans,F,N,Y,0,135000.0,454500.0,13288.5,454500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.015221,-19337,-7894,-7380.0,-2873,,1,1,0,1,1,0,Secretaries,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Government,0.8484137067705699,0.5656767014850675,0.5388627065779676,0.0082,,0.9707,,,,0.069,0.0417,,0.0162,,0.0101,,0.0187,0.0084,,0.9707,,,,0.069,0.0417,,0.0166,,0.0105,,0.0198,0.0083,,0.9707,,,,0.069,0.0417,,0.0165,,0.0102,,0.0191,,block of flats,0.012,Block,No,0.0,0.0,0.0,0.0,-1159.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,1.0,2.0
